Election_results.c(161): Notify: Saving Parameter "UIKs_6 = УИК \xb9156".
Election_results.c(161): Notify: Saving Parameter "UIKs_7 = УИК \xb9157".
Election_results.c(161): Notify: Saving Parameter "UIKs_8 = УИК \xb9158".
Election_results.c(161): Notify: Saving Parameter "UIKs_9 = УИК \xb9159".
Election_results.c(161): Notify: Saving Parameter "UIKs_10 = УИК \xb9160".
Election_results.c(161): Notify: Saving Parameter "UIKs_11 = УИК \xb9161".
Election_results.c(161): Notify: Saving Parameter "UIKs_12 = УИК \xb9162".
Election_results.c(161): Notify: Saving Parameter "UIKs_13 = УИК \xb9163".
Election_results.c(161): Notify: Saving Parameter "UIKs_14 = УИК \xb9164".
Election_results.c(161): Notify: Saving Parameter "UIKs_15 = УИК \xb9165".
Election_results.c(161): Notify: Saving Parameter "UIKs_16 = УИК \xb9166".
Election_results.c(161): Notify: Saving Parameter "UIKs_17 = УИК \xb9167".
Election_results.c(161): Notify: Saving Parameter "UIKs_18 = УИК \xb9168".
Election_results.c(161): Notify: Saving Parameter "UIKs_19 = УИК \xb9169".
Election_results.c(161): Notify: Saving Parameter "UIKs_20 = УИК \xb9170".
Election_results.c(161): Notify: Saving Parameter "UIKs_21 = УИК \xb9171".
Election_results.c(161): Notify: Saving Parameter "UIKs_22 = УИК \xb9172".
Election_results.c(161): Notify: Saving Parameter "UIKs_23 = УИК \xb9173".
Election_results.c(161): Notify: Saving Parameter "UIKs_24 = УИК \xb9174".
Election_results.c(161): Notify: Saving Parameter "UIKs_25 = УИК \xb9175".
Election_results.c(161): Notify: Saving Parameter "UIKs_26 = УИК \xb9176".
Election_results.c(161): Notify: Saving Parameter "UIKs_27 = УИК \xb9177".
Election_results.c(161): Notify: Saving Parameter "UIKs_28 = УИК \xb9178".
Election_results.c(161): Notify: Saving Parameter "UIKs_29 = УИК \xb9179".
Election_results.c(161): Notify: Saving Parameter "UIKs_30 = УИК \xb9180".
Election_results.c(161): Notify: Saving Parameter "Candidates_count = 248".
Election_results.c(161): Notify: Saving Parameter "UIKs_count = 30".
Election_results.c(161): web_url("сайт избирательной комиссии субъекта Российской Федерации") was successful, 43479 body bytes, 3448 header bytes, 37 chunking overhead bytes  	[MsgId: MMSG-26385]
Election_results.c(161): Notify: Saving Parameter "Candidates_174 = 241".
Election_results.c(161): Notify: Saving Parameter "Candidates_175 = 152".
Election_results.c(161): Notify: Saving Parameter "Candidates_176 = 497".
Election_results.c(161): Notify: Saving Parameter "Candidates_177 = 374".
Election_results.c(161): Notify: Saving Parameter "Candidates_178 = 191".
Election_results.c(161): Notify: Saving Parameter "Candidates_179 = 421".
Election_results.c(161): Notify: Saving Parameter "Candidates_180 = 150".
Election_results.c(161): Notify: Saving Parameter "Candidates_181 = 238".
Election_results.c(161): Notify: Saving Parameter "Candidates_182 = 191".
Election_results.c(161): Notify: Saving Parameter "Candidates_183 = 438".
Election_results.c(161): Notify: Saving Parameter "Candidates_184 = 109".
Election_results.c(161): Notify: Saving Parameter "Candidates_185 = 401".
Election_results.c(161): Notify: Saving Parameter "Candidates_186 = 186".
Election_results.c(161): Notify: Saving Parameter "Candidates_187 = 145".
Election_results.c(161): Notify: Saving Parameter "Candidates_188 = 360".
Election_results.c(161): Notify: Saving Parameter "Candidates_189 = 272".
Election_results.c(161): Notify: Saving Parameter "Candidates_190 = 99".
Election_results.c(161): Notify: Saving Parameter "Candidates_191 = 68".
Election_results.c(161): Notify: Saving Parameter "Candidates_192 = 501".
Election_results.c(161): Notify: Saving Parameter "Candidates_193 = 131".
Election_results.c(161): Notify: Saving Parameter "Candidates_194 = 484".
Election_results.c(161): Notify: Saving Parameter "Candidates_195 = 213".
Election_results.c(161): Notify: Saving Parameter "Candidates_196 = 533".
Election_results.c(161): Notify: Saving Parameter "Candidates_197 = 364".
Election_results.c(161): Notify: Saving Parameter "Candidates_198 = 646".
Election_results.c(161): Notify: Saving Parameter "Candidates_199 = 262".
Election_results.c(161): Notify: Saving Parameter "Candidates_200 = 487".
Election_results.c(161): Notify: Saving Parameter "Candidates_201 = 1239".
Election_results.c(161): Notify: Saving Parameter "Candidates_202 = 230".
Election_results.c(161): Notify: Saving Parameter "Candidates_203 = 223".
Election_results.c(161): Notify: Saving Parameter "Candidates_204 = 82".
Election_results.c(161): Notify: Saving Parameter "Candidates_205 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_206 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_207 = 8".
Election_results.c(161): Notify: Saving Parameter "Candidates_208 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_209 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_210 = 7".
Election_results.c(161): Notify: Saving Parameter "Candidates_211 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_212 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_213 = 11".
Election_results.c(161): Notify: Saving Parameter "Candidates_214 = 18".
Election_results.c(161): Notify: Saving Parameter "Candidates_215 = 11".
Election_results.c(161): Notify: Saving Parameter "Candidates_216 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_217 = 8".
Election_results.c(161): Notify: Saving Parameter "Candidates_218 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_219 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_220 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_221 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_222 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_223 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_224 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_225 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_226 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_227 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_228 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_229 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_230 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_231 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_232 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_233 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_234 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_235 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_236 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_237 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_238 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_239 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_240 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_241 = 10".
Election_results.c(161): Notify: Saving Parameter "Candidates_242 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_243 = 9".
Election_results.c(161): Notify: Saving Parameter "Candidates_244 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_245 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_246 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_247 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_248 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_249 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_250 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_251 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_252 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_253 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_254 = 7".
Election_results.c(161): Notify: Saving Parameter "Candidates_255 = 12".
Election_results.c(161): Notify: Saving Parameter "Candidates_256 = 26".
Election_results.c(161): Notify: Saving Parameter "Candidates_257 = 11".
Election_results.c(161): Notify: Saving Parameter "Candidates_258 = 13".
Election_results.c(161): Notify: Saving Parameter "Candidates_259 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_260 = 10".
Election_results.c(161): Notify: Saving Parameter "Candidates_261 = 17".
Election_results.c(161): Notify: Saving Parameter "Candidates_262 = 13".
Election_results.c(161): Notify: Saving Parameter "Candidates_263 = 26".
Election_results.c(161): Notify: Saving Parameter "Candidates_264 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_265 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_266 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_267 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_268 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_269 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_270 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_271 = 23".
Election_results.c(161): Notify: Saving Parameter "Candidates_272 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_273 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_274 = 7".
Election_results.c(161): Notify: Saving Parameter "Candidates_275 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_276 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_277 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_278 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_279 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_280 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_281 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_282 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_283 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_284 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_285 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_286 = 11".
Election_results.c(161): Notify: Saving Parameter "Candidates_287 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_288 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_289 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_290 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_291 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_292 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_293 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_294 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_295 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_296 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_297 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_298 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_299 = 7".
Election_results.c(161): Notify: Saving Parameter "Candidates_300 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_301 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_302 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_303 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_304 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_305 = 25".
Election_results.c(161): Notify: Saving Parameter "Candidates_306 = 7".
Election_results.c(161): Notify: Saving Parameter "Candidates_307 = 11".
Election_results.c(161): Notify: Saving Parameter "Candidates_308 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_309 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_310 = 8".
Election_results.c(161): Notify: Saving Parameter "Candidates_311 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_312 = 7".
Election_results.c(161): Notify: Saving Parameter "Candidates_313 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_314 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_315 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_316 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_317 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_318 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_319 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_320 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_321 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_322 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_323 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_324 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_325 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_326 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_327 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_328 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_329 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_330 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_331 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_332 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_333 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_334 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_335 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_336 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_337 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_338 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_339 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_340 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_341 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_342 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_343 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_344 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_345 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_346 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_347 = 5".
Election_results.c(161): Notify: Saving Parameter "Candidates_348 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_349 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_350 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_351 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_352 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_353 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_354 = 13".
Election_results.c(161): Notify: Saving Parameter "Candidates_355 = 9".
Election_results.c(161): Notify: Saving Parameter "Candidates_356 = 30".
Election_results.c(161): Notify: Saving Parameter "Candidates_357 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_358 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_359 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_360 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_361 = 6".
Election_results.c(161): Notify: Saving Parameter "Candidates_362 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_363 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_364 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_365 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_366 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_367 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_368 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_369 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_370 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_371 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_372 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_373 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_374 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_375 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_376 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_377 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_378 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_379 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_380 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_381 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_382 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_383 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_384 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_385 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_386 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_387 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_388 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_389 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_390 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_391 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_392 = 3".
Election_results.c(161): Notify: Saving Parameter "Candidates_393 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_394 = 2".
Election_results.c(161): Notify: Saving Parameter "Candidates_395 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_396 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_397 = 4".
Election_results.c(161): Notify: Saving Parameter "Candidates_398 = 1".
Election_results.c(161): Notify: Saving Parameter "Candidates_399 = 0".
Election_results.c(161): Notify: Saving Parameter "Candidates_400 = 1".
Election_results.c(161): Notify: Saving Parameter "UIKs_1 = УИК \xb9820".
Election_results.c(161): Notify: Saving Parameter "UIKs_2 = УИК \xb9821".
Election_results.c(161): Notify: Saving Parameter "UIKs_3 = УИК \xb9822".
Election_results.c(161): Notify: Saving Parameter "UIKs_4 = УИК \xb9823".
Election_results.c(161): Notify: Saving Parameter "UIKs_5 = УИК \xb9824".
Election_results.c(161): Notify: Saving Parameter "UIKs_6 = УИК \xb9825".
Election_results.c(161): Notify: Saving Parameter "UIKs_7 = УИК \xb9826".
Election_results.c(161): Notify: Saving Parameter "UIKs_8 = УИК \xb9827".
Election_results.c(161): Notify: Saving Parameter "UIKs_9 = УИК \xb9828".
Election_results.c(161): Notify: Saving Parameter "UIKs_10 = УИК \xb9829".
Election_results.c(161): Notify: Saving Parameter "UIKs_11 = УИК \xb9830".
Election_results.c(161): Notify: Saving Parameter "UIKs_12 = УИК \xb9831".
Election_results.c(161): Notify: Saving Parameter "UIKs_13 = УИК \xb9832".
Election_results.c(161): Notify: Saving Parameter "UIKs_14 = УИК \xb9833".
Election_results.c(161): Notify: Saving Parameter "UIKs_15 = УИК \xb9834".
Election_results.c(161): Notify: Saving Parameter "UIKs_16 = УИК \xb9835".
Election_results.c(161): Notify: Saving Parameter "UIKs_17 = УИК \xb9836".
Election_results.c(161): Notify: Saving Parameter "UIKs_18 = УИК \xb9837".
Election_results.c(161): Notify: Saving Parameter "UIKs_19 = УИК \xb9838".
Election_results.c(161): Notify: Saving Parameter "UIKs_20 = УИК \xb9839".
Election_results.c(161): Notify: Saving Parameter "UIKs_21 = УИК \xb9840".
Election_results.c(161): Notify: Saving Parameter "UIKs_22 = УИК \xb9841".
Election_results.c(161): Notify: Saving Parameter "UIKs_23 = УИК \xb9842".
Election_results.c(161): Notify: Saving Parameter "UIKs_24 = УИК \xb9843".
Election_results.c(161): Notify: Saving Parameter "UIKs_25 = УИК \xb9844".
Election_results.c(161): Notify: Saving Parameter "UIKs_26 = УИК \xb9845".
Election_results.c(161): Notify: Saving Parameter "UIKs_27 = УИК \xb9846".
Election_results.c(161): Notify: Saving Parameter "UIKs_28 = УИК \xb9847".
Election_results.c(161): Notify: Saving Parameter "UIKs_29 = УИК \xb9848".
Election_results.c(161): Notify: Saving Parameter "UIKs_30 = УИК \xb9849".
Election_results.c(161): Notify: Saving Parameter "UIKs_31 = УИК \xb9850".
Election_results.c(161): Notify: Saving Parameter "UIKs_32 = УИК \xb9851".
Election_results.c(161): Notify: Saving Parameter "UIKs_33 = УИК \xb9852".
Election_results.c(161): Notify: Saving Parameter "UIKs_34 = УИК \xb9853".
Election_results.c(161): Notify: Saving Parameter "UIKs_35 = УИК \xb9854".
Election_results.c(161): Notify: Saving Parameter "UIKs_36 = УИК \xb9855".
Election_results.c(161): Notify: Saving Parameter "UIKs_37 = УИК \xb9856".
Election_results.c(161): Notify: Saving Parameter "UIKs_38 = УИК \xb9857".
Election_results.c(161): Notify: Saving Parameter "UIKs_39 = УИК \xb9858".
Election_results.c(161): Notify: Saving Parameter "UIKs_40 = УИК \xb9859".
Election_results.c(161): Notify: Saving Parameter "UIKs_41 = УИК \xb9860".
Election_results.c(161): Notify: Saving Parameter "UIKs_42 = УИК \xb9861".
Election_results.c(161): Notify: Saving Parameter "UIKs_43 = УИК \xb9862".
Election_results.c(161): Notify: Saving Parameter "UIKs_44 = УИК \xb9863".
Election_results.c(161): Notify: Saving Parameter "UIKs_45 = УИК \xb9864".
Election_results.c(161): Notify: Saving Parameter "UIKs_46 = УИК \xb9865".
Election_results.c(161): Notify: Saving Parameter "UIKs_47 = УИК \xb9866".
Election_results.c(161): Notify: Saving Parameter "UIKs_48 = УИК \xb9867".
Election_results.c(161): Notify: Saving Parameter "UIKs_49 = УИК \xb9868".
Election_results.c(161): Notify: Saving Parameter "Candidates_count = 400".
Election_results.c(161): Notify: Saving Parameter "UIKs_count = 49".
Election_results.c(161): web_url("сайт избирательной комиссии субъекта Российской Федерации") was successful, 45218 body bytes, 3448 header bytes, 37 chunking overhead bytes  	[MsgId: MMSG-26385]
Election_results.c(170): Notify: Parameter Substitution: parameter "UIKs_count" =  "49"
Election_results.c(177): Notify: Parameter Substitution: parameter "Region" =  "Республика Башкортостан"
Election_results.c(177): Notify: Parameter Substitution: parameter "Subregion" =  "Альшеевская"
Election_results.c(177): Notify: Parameter Substitution: parameter "UIKs_1" =  "УИК \xb9820"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_9" =  "4"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_58" =  "73"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_107" =  "37"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_156" =  "719"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_205" =  "6"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_254" =  "7"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_303" =  "3"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_352" =  "4"
Election_results.c(177): Notify: Saving Parameter "results = Республика Башкортостан Альшеевская УИК \xb9820 4 73 37 719 6 7 3 4".
Election_results.c(190): Notify: Parameter Substitution: parameter "results" =  "Республика Башкортостан Альшеевская УИК \xb9820 4 73 37 719 6 7 3 4"
Election_results.c(177): Notify: Parameter Substitution: parameter "Region" =  "Республика Башкортостан"
Election_results.c(177): Notify: Parameter Substitution: parameter "Subregion" =  "Альшеевская"
Election_results.c(177): Notify: Parameter Substitution: parameter "UIKs_2" =  "УИК \xb9821"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_10" =  "9"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_59" =  "118"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_108" =  "78"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_157" =  "637"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_206" =  "5"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_255" =  "12"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_304" =  "3"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_353" =  "2"
Election_results.c(177): Notify: Saving Parameter "results = Республика Башкортостан Альшеевская УИК \xb9821 9 118 78 637 5 12 3 2".
Election_results.c(190): Notify: Parameter Substitution: parameter "results" =  "Республика Башкортостан Альшеевская УИК \xb9821 9 118 78 637 5 12 3 2"
Election_results.c(177): Notify: Parameter Substitution: parameter "Region" =  "Республика Башкортостан"
Election_results.c(177): Notify: Parameter Substitution: parameter "Subregion" =  "Альшеевская"
Election_results.c(177): Notify: Parameter Substitution: parameter "UIKs_3" =  "УИК \xb9822"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_11" =  "10"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_60" =  "40"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_109" =  "62"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_158" =  "1140"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_207" =  "8"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_256" =  "26"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_305" =  "25"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_354" =  "13"
Election_results.c(177): Notify: Saving Parameter "results = Республика Башкортостан Альшеевская УИК \xb9822 10 40 62 1140 8 26 25 13".
Election_results.c(190): Notify: Parameter Substitution: parameter "results" =  "Республика Башкортостан Альшеевская УИК \xb9822 10 40 62 1140 8 26 25 13"
Election_results.c(177): Notify: Parameter Substitution: parameter "Region" =  "Республика Башкортостан"
Election_results.c(177): Notify: Parameter Substitution: parameter "Subregion" =  "Альшеевская"
Election_results.c(177): Notify: Parameter Substitution: parameter "UIKs_4" =  "УИК \xb9823"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_12" =  "8"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_61" =  "42"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_110" =  "52"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_159" =  "1188"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_208" =  "4"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_257" =  "11"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_306" =  "7"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_355" =  "9"
Election_results.c(177): Notify: Saving Parameter "results = Республика Башкортостан Альшеевская УИК \xb9823 8 42 52 1188 4 11 7 9".
Election_results.c(190): Notify: Parameter Substitution: parameter "results" =  "Республика Башкортостан Альшеевская УИК \xb9823 8 42 52 1188 4 11 7 9"
Election_results.c(177): Notify: Parameter Substitution: parameter "Region" =  "Республика Башкортостан"
Election_results.c(177): Notify: Parameter Substitution: parameter "Subregion" =  "Альшеевская"
Election_results.c(177): Notify: Parameter Substitution: parameter "UIKs_5" =  "УИК \xb9824"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_13" =  "13"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_62" =  "150"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_111" =  "63"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_160" =  "1010"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_209" =  "5"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_258" =  "13"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_307" =  "11"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_356" =  "30"
Election_results.c(177): Notify: Saving Parameter "results = Республика Башкортостан Альшеевская УИК \xb9824 13 150 63 1010 5 13 11 30".
Election_results.c(190): Notify: Parameter Substitution: parameter "results" =  "Республика Башкортостан Альшеевская УИК \xb9824 13 150 63 1010 5 13 11 30"
Election_results.c(177): Notify: Parameter Substitution: parameter "Region" =  "Республика Башкортостан"
Election_results.c(177): Notify: Parameter Substitution: parameter "Subregion" =  "Альшеевская"
Election_results.c(177): Notify: Parameter Substitution: parameter "UIKs_6" =  "УИК \xb9825"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_14" =  "1"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_63" =  "48"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_112" =  "28"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_161" =  "714"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_210" =  "7"
Election_results.c(177): Notify: Parameter Substitution: parameter "Candidates_259" =  "6"
